571427614883840.000000,-0.260734,-0.024551,9.695445
571427681992704.000000,-0.271854,-0.027309,9.710593
571427749101568.000000,-0.272920,-0.010540,9.706547
571427816210432.000000,-0.262793,-0.016532,9.692466
571427883319296.000000,-0.268335,-0.028620,9.705997
571427950428160.000000,-0.270776,-0.029890,9.695834
571427950428160.000000,-0.268715,-0.030425,9.695405
571428017537024.000000,-0.265474,-0.022347,9.704930
571428084645888.000000,-0.264472,-0.009153,9.694948
571428151754752.000000,-0.282163,-0.023556,9.699895
571428218863616.000000,-0.268084,-0.025209,9.703647
571428285972480.000000,-0.274431,-0.032347,9.698857
571428353081344.000000,-0.266402,-0.022101,9.694483
571428420190208.000000,-0.265985,-0.031113,9.729708
571428487299072.000000,-0.264222,-0.019490,9.734524
571428554407936.000000,-0.274980,-0.031219,9.688935
571428621516800.000000,-0.265436,-0.007970,9.667891
571428688625664.000000,-0.258799,-0.021130,9.732841
571428755734528.000000,-0.274986,-0.015414,9.689120
571428822843392.000000,-0.270963,-0.013609,9.721424
571428889952256.000000,-0.273679,-0.018733,9.714603
571428957061120.000000,-0.268538,-0.015286,9.705617
571429024169984.000000,-0.268374,-0.019326,9.713256
571429091278848.000000,-0.281751,-0.009783,9.685155
571429158387712.000000,-0.259007,-0.027226,9.731145
571429225496576.000000,-0.265800,-0.014224,9.692044
571429292605440.000000,-0.271533,-0.030965,9.720288
571429359714304.000000,-0.279302,-0.014909,9.682650
571429426823168.000000,-0.277069,-0.007472,9.719211
571429493932032.000000,-0.269892,-0.016277,9.703276
571429561040896.000000,-0.274006,-0.022685,9.715744
571429628149760.000000,-0.270857,-0.012408,9.699790
571429695258624.000000,-0.276329,-0.009288,9.706718
571429762367488.000000,-0.258470,-0.007357,9.708010
571429829476352.000000,-0.279812,-0.009574,9.689992
571429896585216.000000,-0.275822,-0.020682,9.722096
571429963694080.000000,-0.282517,-0.012936,9.664039
571430030802944.000000,-0.265501,-0.016760,9.731335
571430097911808.000000,-0.271784,-0.013189,9.682467
571430165020672.000000,-0.267763,-0.030322,9.736194
571430232129536.000000,-0.270068,-0.010255,9.675460
571430299238400.000000,-0.264783,-0.016530,9.721651
571430366347264.000000,-0.272334,-0.016588,9.680464
571430433456128.000000,-0.260229,-0.016404,9.724134
571430500564992.000000,-0.282753,-0.022642,9.707943
571430567673856.000000,-0.273654,-0.019174,9.697410
571430634782720.000000,-0.277668,-0.035417,9.697973
571430701891584.000000,-0.279861,-0.038461,9.696958
571430769000448.000000,-0.279268,-0.018816,9.703647
571430836109312.000000,-0.262592,-0.033330,9.682024
571430903218176.000000,-0.280358,-0.020008,9.701627
571430970327040.000000,-0.287469,-0.021947,9.701252
571431037435904.000000,-0.273171,-0.025082,9.707932
571431104544768.000000,-0.268381,-0.030204,9.707491
571431171653632.000000,-0.277580,-0.036602,9.696079
571431238762496.000000,-0.280463,-0.018254,9.698963
571431305871360.000000,-0.277079,-0.019747,9.699740
571431372980224.000000,-0.281473,-0.020668,9.698857
571431440089088.000000,-0.282581,-0.029661,9.708265
571431507197952.000000,-0.279537,-0.027995,9.708572
571431574306816.000000,-0.271565,-0.024110,9.705239
571431641415680.000000,-0.292257,-0.034515,9.713131
571431708524544.000000,-0.279482,-0.027076,9.697980
571431775633408.000000,-0.279005,-0.028168,9.706903
571431842742272.000000,-0.283001,-0.020370,9.689688
571431909851136.000000,-0.288240,-0.023909,9.697852
571431976960000.000000,-0.277040,-0.020313,9.708067
571432044068864.000000,-0.282466,-0.033058,9.708582
571432111177728.000000,-0.277962,-0.029935,9.707308
571432178286592.000000,-0.286987,-0.023371,9.698169
571432245395456.000000,-0.278169,-0.021897,9.690310
571432312504320.000000,-0.284009,-0.017157,9.706728
571432379613184.000000,-0.280358,-0.024612,9.691068
571432446722048.000000,-0.288053,-0.024644,9.690922
571432513830912.000000,-0.275059,-0.020630,9.739800
571432580939776.000000,-0.286614,-0.026200,9.732037
571432648048640.000000,-0.274830,-0.023181,9.716509
571432715157504.000000,-0.287100,-0.027309,9.657790
571432782266368.000000,-0.281678,-0.015380,9.687710
571432849375232.000000,-0.277962,-0.030100,9.751557
571432916484096.000000,-0.277962,-0.026059,9.705245
571432983592960.000000,-0.292260,-0.016416,9.668316
571433050701824.000000,-0.268488,-0.020015,9.736969
571433117810688.000000,-0.275400,-0.031779,9.733521
571433184919552.000000,-0.292134,-0.019518,9.667715
571433252028416.000000,-0.268381,-0.025956,9.737086
571433319137280.000000,-0.272658,-0.019010,9.700481
571433386246144.000000,-0.286890,-0.021484,9.695271
571433453355008.000000,-0.279127,-0.030287,9.746645
571433520463872.000000,-0.284953,-0.014499,9.674265
571433587572736.000000,-0.275567,-0.028656,9.734489
571433654681600.000000,-0.284503,-0.025180,9.704067
571433721790464.000000,-0.269169,-0.035577,9.703153
571433788899328.000000,-0.294974,-0.025912,9.721594
571433856008192.000000,-0.281773,-0.023933,9.678924
571433923117056.000000,-0.280500,-0.034282,9.741405
571433990225920.000000,-0.284854,-0.019275,9.682936
571434057334784.000000,-0.279587,-0.030475,9.742222
571434124443648.000000,-0.282737,-0.022551,9.660759
571434191552512.000000,-0.280315,-0.038545,9.728032
571434258661376.000000,-0.284419,-0.027205,9.691152
571434325770240.000000,-0.284982,-0.036779,9.723701
571434392879104.000000,-0.288006,-0.023730,9.712593
571434459987968.000000,-0.283958,-0.029704,9.687441
571434527096832.000000,-0.276162,-0.022875,9.694899
571434594205696.000000,-0.285807,-0.026230,9.705622
571434661314560.000000,-0.279395,-0.026831,9.707483
571434728423424.000000,-0.280901,-0.033771,9.712505
571434795532288.000000,-0.292941,-0.023115,9.700050
571434862641152.000000,-0.278312,-0.024913,9.704994
571434929750016.000000,-0.278453,-0.027309,9.694556
571434996858880.000000,-0.280892,-0.021724,9.704442
571435063967744.000000,-0.283612,-0.021207,9.701252
571435131076608.000000,-0.288707,-0.022826,9.699473
571435198185472.000000,-0.282283,-0.026838,9.695949
571435265294336.000000,-0.286499,-0.036992,9.705840
571435332403200.000000,-0.291224,-0.030075,9.701622
571435399512064.000000,-0.297077,-0.034088,9.705636
571435466620928.000000,-0.294678,-0.035706,9.698831
571435533729792.000000,-0.298223,-0.031234,9.700588
571435600838656.000000,-0.290284,-0.029360,9.698180
571435667947520.000000,-0.294731,-0.029402,9.701404
571435735056384.000000,-0.291922,-0.024995,9.704720
571435802165248.000000,-0.295293,-0.038724,9.705333
571435869274112.000000,-0.297904,-0.032100,9.703088
571435936382976.000000,-0.295290,-0.032100,9.699416
571436003491840.000000,-0.299304,-0.027744,9.707786
571436070600704.000000,-0.295542,-0.026535,9.698857
571436137709568.000000,-0.287544,-0.031379,9.700727
571436204818432.000000,-0.296509,-0.024759,9.706043
571436271927296.000000,-0.294731,-0.028774,9.702717
571436339036160.000000,-0.292669,-0.036537,9.692042
571436406145024.000000,-0.303683,-0.034315,9.701612
571436473253888.000000,-0.278170,-0.028384,9.703233
571436540362752.000000,-0.286937,-0.019979,9.733465
571436607471616.000000,-0.273256,-0.020179,9.739721
571436674580480.000000,-0.272384,-0.016135,9.754724
571436741689344.000000,-0.274026,-0.022518,9.733121
571436808798208.000000,-0.282648,-0.022341,9.710163
571436875907072.000000,-0.285484,-0.012193,9.652098
571436943015936.000000,-0.282289,-0.012292,9.684587
571437010124800.000000,-0.257291,-0.014937,9.744962
571437077233664.000000,-0.283109,-0.010896,9.729580
571437144342528.000000,-0.278900,-0.011061,9.669278
571437211451392.000000,-0.273649,-0.003354,9.709069
571437278560256.000000,-0.269694,-0.015795,9.758666
571437345669120.000000,-0.277377,-0.013539,9.695235
571437412777984.000000,-0.277074,-0.013158,9.659735
571437479886848.000000,-0.270223,-0.015331,9.739381
571437546995712.000000,-0.276363,-0.024913,9.737996
571437614104576.000000,-0.290901,-0.012075,9.669537
571437681213440.000000,-0.274644,-0.013369,9.682463
571437748322304.000000,-0.271760,-0.013920,9.743801
571437815431168.000000,-0.275916,-0.022472,9.713350
571437882540032.000000,-0.277962,-0.017986,9.653602
571437949648896.000000,-0.268364,-0.029704,9.739484
571438016757760.000000,-0.281186,-0.019708,9.728078
571438083866624.000000,-0.285149,-0.011631,9.656035
571438083866624.000000,-0.273171,-0.010651,9.696640
571438150975488.000000,-0.261633,-0.022975,9.756878
571438218084352.000000,-0.282753,-0.030306,9.686011
571438285193216.000000,-0.274488,-0.006118,9.667214
571438352302080.000000,-0.273171,-0.023837,9.738611
571438419410944.000000,-0.277484,-0.020122,9.718736
571438486519808.000000,-0.268309,-0.028688,9.696896
571438553628672.000000,-0.277362,-0.025508,9.698261
571438620737536.000000,-0.282225,-0.022342,9.703647
571438687846400.000000,-0.271731,-0.014359,9.700766
571438754955264.000000,-0.279953,-0.021191,9.696056
571438822064128.000000,-0.276024,-0.015446,9.698972
571438889172992.000000,-0.280640,-0.017399,9.705760
571438956281856.000000,-0.273898,-0.022518,9.706552
571439023390720.000000,-0.270878,-0.015485,9.699164
571439090499584.000000,-0.270682,-0.022424,9.710740
571439157608448.000000,-0.273991,-0.032919,9.699645
571439224717312.000000,-0.263641,-0.015342,9.701293
571439291826176.000000,-0.278821,-0.017727,9.709207
571439358935040.000000,-0.278270,-0.023522,9.706196
571439426043904.000000,-0.268381,-0.013009,9.699295
571439493152768.000000,-0.280210,-0.017021,9.703091
571439560261632.000000,-0.274655,-0.017386,9.704790
571439627370496.000000,-0.268515,-0.020931,9.703242
571439694479360.000000,-0.274279,-0.025738,9.705217
571439761588224.000000,-0.269436,-0.019148,9.707545
571439828697088.000000,-0.266571,-0.020709,9.707656
571439895805952.000000,-0.264097,-0.027309,9.704302
571439962914816.000000,-0.259122,-0.023877,9.705976
571440030023680.000000,-0.266506,-0.028090,9.707397
571440097132544.000000,-0.268898,-0.028861,9.702613
571440164241408.000000,-0.267280,-0.022518,9.703452
571440231350272.000000,-0.263777,-0.023486,9.705398
571440298459136.000000,-0.274540,-0.027765,9.699313
571440365568000.000000,-0.264751,-0.023680,9.703720
571440432676864.000000,-0.268381,-0.020507,9.700868
571440499785728.000000,-0.272383,-0.022518,9.688850
571440566894592.000000,-0.271741,-0.017830,9.670732
571440634003456.000000,-0.257297,-0.019514,9.733125
571440701112320.000000,-0.261194,-0.029374,9.755025
571440768221184.000000,-0.261552,-0.022518,9.762641
571440835330048.000000,-0.257932,-0.022518,9.729692
571440902438912.000000,-0.265717,-0.022518,9.687431
571440969547776.000000,-0.276306,-0.016071,9.653471
571441036656640.000000,-0.261301,-0.015224,9.653486
571441103765504.000000,-0.258387,-0.026897,9.723899
571441170874368.000000,-0.250199,-0.018280,9.750328
571441237983232.000000,-0.255425,-0.026673,9.742171
571441305092096.000000,-0.270491,-0.018155,9.686765
571441372200960.000000,-0.266348,-0.019203,9.657578
571441439309824.000000,-0.264191,-0.017727,9.703841
571441506418688.000000,-0.249374,-0.026994,9.757720
571441573527552.000000,-0.264102,-0.025940,9.736843
571441640636416.000000,-0.272190,-0.012826,9.674468
571441707745280.000000,-0.280358,-0.012967,9.650993
571441774854144.000000,-0.259592,-0.015347,9.685339
571441841963008.000000,-0.249376,-0.021027,9.742881
571441909071872.000000,-0.249551,-0.029800,9.753237
571441976180736.000000,-0.272644,-0.021176,9.691382
571442043289600.000000,-0.266339,-0.003975,9.645182
571442110398464.000000,-0.254008,-0.018159,9.679566
571442177507328.000000,-0.259188,-0.027309,9.750050
571442244616192.000000,-0.254913,-0.028755,9.753048
571442311725056.000000,-0.267865,-0.019435,9.703811
571442378833920.000000,-0.268350,-0.015907,9.655223
571442445942784.000000,-0.264974,-0.026671,9.670639
571442513051648.000000,-0.257338,-0.026842,9.716618
571442580160512.000000,-0.260428,-0.028074,9.692534
571442647269376.000000,-0.257227,-0.030279,9.698033
571442714378240.000000,-0.262699,-0.033902,9.703053
571442781487104.000000,-0.265976,-0.025875,9.704600
571442848595968.000000,-0.255514,-0.029704,9.699103
571442915704832.000000,-0.258799,-0.028027,9.705925
571442982813696.000000,-0.262753,-0.038031,9.691669
571443049922560.000000,-0.263590,-0.021321,9.703650
571443117031424.000000,-0.256825,-0.033652,9.703225
571443184140288.000000,-0.262878,-0.019507,9.701252
571443251249152.000000,-0.265985,-0.020122,9.694192
571443318358016.000000,-0.264534,-0.027792,9.702219
571443385466880.000000,-0.258799,-0.019203,9.710243
571443452575744.000000,-0.262768,-0.030275,9.702324
571443519684608.000000,-0.265439,-0.020458,9.710287
571443586793472.000000,-0.257096,-0.018881,9.686791
571443653902336.000000,-0.257036,-0.035248,9.697214
571443721011200.000000,-0.251612,-0.036283,9.698893
571443788120064.000000,-0.260518,-0.023363,9.703815
571443855228928.000000,-0.262643,-0.030147,9.700748
571443922337792.000000,-0.269432,-0.025585,9.699908
571443989446656.000000,-0.247668,-0.029598,9.701040
571444056555520.000000,-0.258168,-0.029199,9.710834
571444123664384.000000,-0.264324,-0.027115,9.708785
571444190773248.000000,-0.256571,-0.036806,9.708649
571444257882112.000000,-0.261194,-0.027243,9.702762
571444324990976.000000,-0.257200,-0.023319,9.702849
571444392099840.000000,-0.256422,-0.034458,9.720342
571444459208704.000000,-0.265345,-0.023158,9.699378
571444526317568.000000,-0.257939,-0.027675,9.704507
571444593426432.000000,-0.261194,-0.025243,9.715047
571444660535296.000000,-0.256090,-0.034495,9.707363
571444727644160.000000,-0.253825,-0.026939,9.704017
571444794753024.000000,-0.274984,-0.032100,9.705897
571444861861888.000000,-0.262461,-0.030338,9.714218
571444928970752.000000,-0.256403,-0.025340,9.702662
571444996079616.000000,-0.265778,-0.037426,9.698857
571445063188480.000000,-0.263590,-0.026852,9.706157
571445130297344.000000,-0.264938,-0.029560,9.705441
571445197406208.000000,-0.252152,-0.028119,9.700982
571445264515072.000000,-0.260178,-0.026945,9.717731
571445331623936.000000,-0.259331,-0.030636,9.699211
571445398732800.000000,-0.263920,-0.030117,9.693322
571445465841664.000000,-0.262089,-0.017727,9.703647
571445532950528.000000,-0.257520,-0.023581,9.700027
571445600059392.000000,-0.256056,-0.035715,9.702472
571445667168256.000000,-0.248058,-0.025686,9.702488
571445734277120.000000,-0.258456,-0.027446,9.701115
571445801385984.000000,-0.249217,-0.026855,9.698730
571445868494848.000000,-0.253363,-0.029059,9.702219
571445935603712.000000,-0.262488,-0.024913,9.699049
571446002712576.000000,-0.252129,-0.027309,9.699045
571446069821440.000000,-0.260412,-0.033713,9.702034
571446136930304.000000,-0.260877,-0.021162,9.701656
571446204039168.000000,-0.256321,-0.027887,9.703152
571446271148032.000000,-0.263590,-0.042871,9.700649
571446338256896.000000,-0.250734,-0.031222,9.705604
571446405365760.000000,-0.258799,-0.034495,9.701252
571446472474624.000000,-0.265573,-0.018689,9.717057
571446539583488.000000,-0.254358,-0.022518,9.698506
571446606692352.000000,-0.256403,-0.017439,9.701828
571446673801216.000000,-0.261043,-0.043399,9.696310
571446740910080.000000,-0.258799,-0.022684,9.700564
571446808018944.000000,-0.261194,-0.028940,9.703544
571446875127808.000000,-0.256428,-0.020160,9.710821
571446942236672.000000,-0.255590,-0.040077,9.704460
571447009345536.000000,-0.255661,-0.037547,9.698857
571447076454400.000000,-0.254306,-0.017627,9.703547
571447143563264.000000,-0.261716,-0.027931,9.700523
571447210672128.000000,-0.253665,-0.024024,9.703032
571447277780992.000000,-0.251612,-0.036553,9.699082
571447344889856.000000,-0.256802,-0.029704,9.700188
571447411998720.000000,-0.257355,-0.025896,9.698396
571447479107584.000000,-0.267157,-0.025088,9.692718
571447546216448.000000,-0.251612,-0.027309,9.706043
571447613325312.000000,-0.256403,-0.026941,9.708438
571447680434176.000000,-0.254008,-0.022754,9.708674
571447747543040.000000,-0.261420,-0.032326,9.708981
571447814651904.000000,-0.258318,-0.022518,9.707478
571447881760768.000000,-0.255503,-0.034795,9.694066
571447948869632.000000,-0.258805,-0.027303,9.707489
571448015978496.000000,-0.262333,-0.030843,9.694535
571448083087360.000000,-0.258563,-0.027309,9.710114
571448150196224.000000,-0.254945,-0.021372,9.711980
571448217305088.000000,-0.252821,-0.035704,9.708424
571448217305088.000000,-0.256123,-0.029281,9.699559
571448284413952.000000,-0.265985,-0.029348,9.689631
571448351522816.000000,-0.268636,-0.023907,9.696716
571448418631680.000000,-0.261219,-0.029679,9.702704
571448485740544.000000,-0.274981,-0.015918,9.712643
