571992067538944.000000,0.082991,0.072640,9.703191
571992134647808.000000,0.081359,0.078030,9.703559
571992201756672.000000,0.090152,0.078882,9.712412
571992268865536.000000,0.078133,0.071543,9.708245
571992335974400.000000,0.079018,0.073194,9.708438
571992403083264.000000,0.088047,0.070182,9.708438
571992470192128.000000,0.086460,0.078989,9.707232
571992537300992.000000,0.081119,0.068510,9.704247
571992604409856.000000,0.083528,0.066771,9.706925
571992671518720.000000,0.085681,0.068016,9.708858
571992738627584.000000,0.079150,0.064837,9.705857
571992805736448.000000,0.075939,0.070865,9.700034
571992872845312.000000,0.086150,0.067145,9.705728
571992939954176.000000,0.070762,0.063973,9.707567
571993007063040.000000,0.075309,0.073609,9.701681
571993074171904.000000,0.080464,0.075899,9.698365
571993141280768.000000,0.071777,0.073622,9.699178
571993208389632.000000,0.081470,0.071820,9.709005
571993275498496.000000,0.081430,0.068510,9.708367
571993342607360.000000,0.061351,0.072914,9.711679
571993409716224.000000,0.075401,0.076925,9.695622
571993476825088.000000,0.075402,0.074406,9.705980
571993543933952.000000,0.072364,0.069549,9.699175
571993611042816.000000,0.068735,0.072008,9.708761
571993678151680.000000,0.074752,0.074789,9.700151
571993745260544.000000,0.080321,0.050904,9.699895
571993812369408.000000,0.072291,0.056533,9.712202
571993879478272.000000,0.072431,0.059963,9.707676
571993946587136.000000,0.069382,0.065476,9.714986
571994013696000.000000,0.069382,0.064289,9.704976
571994080804864.000000,0.063667,0.068510,9.711295
571994147913728.000000,0.066987,0.062414,9.712577
571994215022592.000000,0.069259,0.068017,9.692656
571994282131456.000000,0.068787,0.060729,9.698567
571994349240320.000000,0.072734,0.066352,9.707955
571994416349184.000000,0.062364,0.068342,9.710609
571994483458048.000000,0.069382,0.057366,9.705007
571994550566912.000000,0.072525,0.062072,9.702975
571994617675776.000000,0.074144,0.063661,9.706082
571994684784640.000000,0.063729,0.059119,9.713996
571994751893504.000000,0.066987,0.062015,9.702795
571994819002368.000000,0.067063,0.056837,9.694902
571994886111232.000000,0.069382,0.064419,9.708546
571994953220096.000000,0.065510,0.063719,9.712707
571994953220096.000000,0.059657,0.056962,9.712371
571995020328960.000000,0.066208,0.060198,9.707660
571995087437824.000000,0.070230,0.057519,9.701815
571995154546688.000000,0.071152,0.049555,9.697086
571995221655552.000000,0.070074,0.062708,9.701819
571995288764416.000000,0.073123,0.055188,9.701841
571995355873280.000000,0.066987,0.066388,9.706591
571995422982144.000000,0.070772,0.062833,9.701371
571995490091008.000000,0.070332,0.059879,9.707158
571995557199872.000000,0.073157,0.057210,9.702631
571995624308736.000000,0.063070,0.071115,9.694503
571995691417600.000000,0.068137,0.073301,9.697643
571995758526464.000000,0.066207,0.064527,9.706014
571995825635328.000000,0.070124,0.076608,9.710260
571995892744192.000000,0.062196,0.075697,9.711135
571995959853056.000000,0.073702,0.063209,9.698816
571996026961920.000000,0.067598,0.075085,9.706348
571996094070784.000000,0.075941,0.073301,9.712544
571996161179648.000000,0.069382,0.080458,9.702294
571996228288512.000000,0.067226,0.070187,9.700054
571996295397376.000000,0.062196,0.070906,9.708799
571996362506240.000000,0.068202,0.067897,9.712639
571996429615104.000000,0.072303,0.061149,9.711359
571996496723968.000000,0.066526,0.066115,9.707455
571996563832832.000000,0.061137,0.069569,9.709888
571996630941696.000000,0.073735,0.075259,9.703537
571996698050560.000000,0.062090,0.074446,9.703128
571996765159424.000000,0.063664,0.065381,9.707704
571996832268288.000000,0.071690,0.080182,9.703691
571996899377152.000000,0.069382,0.067755,9.726526
571996966486016.000000,0.061400,0.072509,9.686094
571997033594880.000000,0.066848,0.092350,9.701045
571997100703744.000000,0.049331,0.077205,9.663280
571997167812608.000000,0.053205,0.074833,9.701221
571997234921472.000000,0.059277,0.083319,9.761662
571997302030336.000000,0.055669,0.086326,9.680983
571997369139200.000000,0.054615,0.063971,9.724876
571997436248064.000000,0.053377,0.086758,9.715824
571997503356928.000000,0.059276,0.069758,9.681314
571997570465792.000000,0.054013,0.065711,9.724991
571997637574656.000000,0.044355,0.085690,9.651478
571997704683520.000000,0.061082,0.071631,9.731279
571997771792384.000000,0.061383,0.078904,9.707815
571997838901248.000000,0.054150,0.080201,9.702894
571997906010112.000000,0.053536,0.070475,9.694928
571997973118976.000000,0.055149,0.063440,9.703927
571998040227840.000000,0.063888,0.071191,9.699209
571998107336704.000000,0.057830,0.062868,9.709131
571998174445568.000000,0.062204,0.062509,9.708481
571998241554432.000000,0.065320,0.063407,9.700835
