571809799864320.000000,0.071707,0.062504,9.708157
571809866973184.000000,0.074956,0.056913,9.719990
571809934082048.000000,0.064963,0.057067,9.697950
571810001190912.000000,0.068041,0.067170,9.708344
571810068299776.000000,0.071777,0.064710,9.705575
571810135408640.000000,0.063434,0.052671,9.714077
571810202517504.000000,0.067844,0.047808,9.713911
571810269626368.000000,0.067245,0.057067,9.706302
571810336735232.000000,0.068409,0.056776,9.701009
571810403844096.000000,0.072440,0.055871,9.704972
571810470952960.000000,0.071177,0.052342,9.706637
571810538061824.000000,0.058283,0.058577,9.703471
571810605170688.000000,0.065052,0.059881,9.705551
571810672279552.000000,0.076297,0.067968,9.709105
571810739388416.000000,0.073953,0.056423,9.713120
571810806497280.000000,0.068761,0.064341,9.700985
571810873606144.000000,0.059999,0.069640,9.714693
571810940715008.000000,0.069116,0.056622,9.703913
571811007823872.000000,0.064658,0.054891,9.705288
571811074932736.000000,0.071780,0.063725,9.707639
571811142041600.000000,0.055170,0.066155,9.708438
571811209150464.000000,0.077454,0.067625,9.701877
571811276259328.000000,0.064870,0.061519,9.704511
571811343368192.000000,0.060318,0.063719,9.712797
571811410477056.000000,0.070765,0.062015,9.714885
571811477585920.000000,0.072315,0.062644,9.701105
571811544694784.000000,0.062196,0.056838,9.687948
571811611803648.000000,0.065738,0.066638,9.701876
571811678912512.000000,0.065585,0.063134,9.713460
571811746021376.000000,0.055878,0.062628,9.725211
571811813130240.000000,0.070098,0.066518,9.704924
571811880239104.000000,0.065416,0.067450,9.703136
571811947347968.000000,0.064457,0.069775,9.708438
571812014456832.000000,0.071843,0.070840,9.702728
571812081565696.000000,0.073187,0.066256,9.706043
571812148674560.000000,0.073128,0.063719,9.708786
571812215783424.000000,0.061080,0.065688,9.699021
571812282892288.000000,0.069394,0.058916,9.697702
571812350001152.000000,0.064495,0.062058,9.698857
571812417110016.000000,0.075007,0.060245,9.694785
571812484218880.000000,0.068002,0.061324,9.704784
571812551327744.000000,0.071305,0.058937,9.718019
571812618436608.000000,0.068465,0.062211,9.709620
571812685545472.000000,0.065664,0.066439,9.713979
571812685545472.000000,0.070683,0.065360,9.704741
571812752654336.000000,0.064820,0.066574,9.708438
571812819763200.000000,0.073791,0.073301,9.697468
571812886872064.000000,0.077130,0.067948,9.705382
571812953980928.000000,0.062851,0.068838,9.716544
571813021089792.000000,0.066045,0.062778,9.708010
571813088198656.000000,0.075574,0.056850,9.711873
571813155307520.000000,0.076175,0.054531,9.699251
571813222416384.000000,0.069615,0.071549,9.701950
571813289525248.000000,0.072690,0.060582,9.698857
571813356634112.000000,0.071745,0.070742,9.696493
571813423742976.000000,0.070159,0.068479,9.710834
571813490851840.000000,0.072554,0.054980,9.704456
571813557960704.000000,0.078797,0.061191,9.708704
571813625069568.000000,0.068639,0.056699,9.711080
571813692178432.000000,0.067219,0.065471,9.699036
571813759287296.000000,0.069085,0.065818,9.701153
571813826396160.000000,0.063913,0.070954,9.712600
571813893505024.000000,0.071352,0.066026,9.707746
571813960613888.000000,0.076404,0.073466,9.699351
571814027722752.000000,0.070608,0.063219,9.700696
571814094831616.000000,0.070388,0.058305,9.703025
571814161940480.000000,0.075323,0.069525,9.699548
571814229049344.000000,0.071360,0.071323,9.700498
571814296158208.000000,0.070201,0.066115,9.704466
571814363267072.000000,0.075063,0.063719,9.709944
571814430375936.000000,0.075616,0.059890,9.711306
571814497484800.000000,0.064470,0.064857,9.708318
571814564593664.000000,0.072499,0.062045,9.710602
571814631702528.000000,0.076568,0.068095,9.704988
571814698811392.000000,0.072969,0.074493,9.706030
571814765920256.000000,0.076996,0.068341,9.702107
571814833029120.000000,0.072824,0.062673,9.712182
571814900137984.000000,0.072904,0.062166,9.703506
571814967246848.000000,0.075504,0.073796,9.709351
571815034355712.000000,0.074870,0.065135,9.712096
571815101464576.000000,0.064280,0.078916,9.653232
571815168573440.000000,0.063550,0.071465,9.658446
571815235682304.000000,0.081577,0.068946,9.746767
571815302791168.000000,0.063961,0.064714,9.689150
571815369900032.000000,0.070007,0.067364,9.720934
571815437008896.000000,0.060561,0.073149,9.684564
571815504117760.000000,0.080972,0.073301,9.728061
571815571226624.000000,0.062243,0.076019,9.680619
571815638335488.000000,0.074173,0.063974,9.698074
571815705444352.000000,0.075323,0.073301,9.723963
571815772553216.000000,0.070897,0.079730,9.685999
571815839662080.000000,0.081303,0.066209,9.753443
571815906770944.000000,0.069393,0.070109,9.705289
571815973879808.000000,0.059578,0.074125,9.711593
571816040988672.000000,0.090576,0.068510,9.733783
571816108097536.000000,0.076770,0.068510,9.688745
571816175206400.000000,0.078076,0.074189,9.705692
571816242315264.000000,0.078851,0.063832,9.701365
571816309424128.000000,0.076568,0.067846,9.714036
571816376532992.000000,0.077524,0.066103,9.712757
571816443641856.000000,0.074711,0.077734,9.698678
571816510750720.000000,0.081359,0.069708,9.701851
571816577859584.000000,0.084776,0.071575,9.710517
